,Document Number,Requested Pickup Date,Doner,Doner Address,Doner City,Doner State,Receiver,Receiver Address,Receiver City,Receiver State,Actual Freight Cost,Shipping Method Code,Transaction Year,Year 2018,Year 2019,Year 2020,Year 2021,Transaction Month,Season,Spring,Summer,Autumn,Winter,Miles,Route Highway Density,Doner Highway Density,Doner State Area,Receiver Highway Density,Receiver State Area,Diesel Price,Total Gross Weight,Case,Carton,Bag,Totes,Box,Crate,Bulk box,Bin,Pallet,LB,FRUITS Gross Weight,FRUITS Pack,FRUITS Size,FRUITS Units,FRUITS Item Gross Weight,FRUITS Quantity,APPLE,APRICOT,BANANA,CANTALOUPE,CHERRY,CITRUS,GRAPE,GRAPEFRUIT,HONEYDEW,KIWI,LEMON,LIME,MANDARIN,MANGO,MELON,ORANGE,PEACH,PEAR,PERSIMMON,PINEAPPLE,PLANTAIN,PLUM,"PRODUCE, BOXES","STONE FRUIT, MIXED",STRAWBERRY,TANGERINE,WATERMELON,VEGETABLES Gross Weight,VEGETABLES Pack,VEGETABLES Size,VEGETABLES Units,VEGETABLES Item Gross Weight,VEGETABLES Quantity,ASPARAGUS,BEAN,BEET,BOK CHOY,BROCCOLI,BRUSSEL SPROUT,CABBAGE,CARROT,CAULIFLOWER,CELERY,CHARD,CORN,CUCUMBER,EGGPLANT,GREENS,"GREENS, COLLARD","GREENS, MUSTARD",KALE,LETTUCE,ONION,PARSNIP,PEPPER,POTATO,"PRODUCE, ASSORTED VEGETABLE",PUMPKIN,RADISH,RUTABAGA,SQUASH,"SQUASH, HARD/WINTER","SQUASH, SOFT/SUMMER",SWEET POTATO,TOMATILLO,TOMATO,TURNIP,VEGETABLE,Donation Date
919,N11287792,2018/2/26,"Alsum Farms & Produce, Inc.",N90083 HWY EF,FRIESLAND,Wisconsin,"Lexington, Kentucky Food Bank (FB)",1685 Jaggie Fox Way,Lexington,Kentucky,2100.0,0,2018,1,0,0,0,2,Spring,1,0,0,0,560.0,2.297301908905213,1.96,140357.1429,2.76,102318.8406,3.0069999999999997,40000.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Case,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2017/12/15
920,PR20512125,2018/4/23,Mountain King Potatoes,840 US Highway 285 N,Monte Vista,Colorado,"Phoenix, AZ Food Bank (FB)",2831 N 31st Ave,Phoenix,Arizona,1740.63,1,2018,1,0,0,0,4,Summer,0,1,0,0,617.0,0.85,0.85,267647.0588,0.85,295647.0588,3.133,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/4/18
921,PR41773268,2019/10/27,Mastronardi Produce Ltd.,28700 Plymouth Rd.,Livonia,Michigan,"Kansas City, Missouri Food Bank (FB)",215 SE Quincy St,Topeka,Kansas,1862.04,1,2019,0,1,0,0,10,Winter,0,0,0,1,808.0,1.8362065792070223,2.9,146275.8621,1.1,211363.6364,3.0639999999999996,29520.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29520.0,1.0,41.0,Carton,41.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/10/25
922,PR49234979,2021/1/4,Mastronardi Produce Ltd.,28700 Plymouth Rd.,Livonia,Michigan,"Comstock Park, Michigan Food Bank (FB)",864 W River Center Dr NE,Comstock Park,Michigan,826.14,1,2021,0,0,0,1,1,Spring,1,0,0,0,147.0,2.9,2.9,146275.8621,2.9,146275.8621,2.64,29520.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29520.0,1.0,41.0,Carton,41.0,720.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/12/29
923,PR38286126,2019/7/3,"Alsum Farms & Produce, Inc.",N9083 Hwy EF,CAMBRIA,Wisconsin,"Kingsport, Tennessee Food Bank (FB)",1020 Jericho Dr,Kingsport,Tennessee,2200.0,1,2019,0,1,0,0,7,Autumn,0,0,1,0,783.0,2.193539815811935,1.96,140357.1429,2.5,106960.0,3.055,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Bag,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/7/2
924,PR38907195,2019/7/16,Central California Food Bank,446 N Blythe,Fresno,California,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,3699.0,1,2019,0,1,0,0,7,Autumn,0,0,1,0,1554.0,1.6155761502019745,2.21,403348.4163,1.26,674285.7143,3.0439999999999996,40000.0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,2000.0,Bin,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/7/15
925,PR41044671,2019/11/18,"Williams Farms, LLC",5060 Russell Rd,Marion,New York,"Lexington, Kentucky Food Bank (FB)",1685 Jaggie Fox Way,Lexington,Kentucky,1363.08,1,2019,0,1,0,0,11,Winter,0,0,0,1,614.0,3.728500668256216,4.54,122114.5374,2.76,102318.8406,3.074,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,10.0,5.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/9/11
926,PR46951678,2020/7/30,California Association of Food Banks,6011 E. Pine St.,Lodi,California,"Orlando, Florida Food Bank (FB)",6928 Vickie Cir Ste A,West Melbourne,Florida,8699.0,1,2020,0,0,1,0,7,Autumn,0,0,1,0,2837.0,2.37645316081523,2.21,403348.4163,2.86,138846.1538,2.424,41800.0,0,0,0,1,0,0,0,0,0,0,41800.0,1.0,950.0,Totes,950.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/7/29
927,PR36763393,2019/5/31,Community Food Bank of Southern Arizona,555 W. Gold Hill Rd. #26,Nogales,Arizona,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,2830.94,1,2019,0,1,0,0,5,Summer,0,1,0,0,1022.0,1.1350271178892286,0.85,295647.0588,1.26,674285.7143,3.136,42660.0,0,0,0,0,0,0,0,1,0,0,42660.0,1.0,711.0,Bin,711.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/5/29
928,PR47156573,2020/8/14,Feeding Washington,1427 N. 1st Avenue,Pasco,Washington,"Brooklyn Park, MN Food Bank (FB)",7101 Winnetka Avenue N.,Brooklyn Park,Minnesota,4160.25,1,2020,0,0,1,0,8,Autumn,0,0,1,0,1501.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,2.427,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/8/11
929,PR43907027,2020/3/9,"Williams Farms, LLC",5060 Russell Rd,Marion,New York,"Louisville, KY Food Bank (FB)",5803 Fern Valley Rd,Louisville,Kentucky,1500.0,1,2020,0,0,1,0,3,Spring,1,0,0,0,640.0,3.728500668256216,4.54,122114.5374,2.76,102318.8406,2.8139999999999996,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,5.0,10.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/2/20
930,PR37798127,2019/9/9,"Alsum Farms & Produce, Inc.",N9083 Hwy EF,CAMBRIA,Wisconsin,"Lexington, Kentucky Food Bank (FB)",1270 Enterprise Dr,Winchester,Kentucky,1716.0,1,2019,0,1,0,0,9,Autumn,0,0,1,0,600.0,2.297301908905213,1.96,140357.1429,2.76,102318.8406,2.971,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,5.0,Bag,1000.0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/6/20
931,PR41884190,2019/11/14,"Alsum Farms & Produce, Inc.",N9083 Hwy EF,CAMBRIA,Wisconsin,"Sioux Falls, South Dakota Food Bank (FB)",12085 Quaal Rd,Black Hawk,South Dakota,2041.46,1,2019,0,1,0,0,11,Winter,0,0,0,1,767.0,1.2652700491633295,1.96,140357.1429,0.77,196883.1169,3.074,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,200.0,10.0,Bag,2000.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/10/31
932,PR44763774,2020/4/17,Feeding Washington,400 N Main St.,Payette,Idaho,"El Paso, Texas Food Bank (FB)",9541 Plaza Cir,El Paso,Texas,2042.71,1,2020,0,0,1,0,4,Summer,0,1,0,0,1273.0,1.1103523443606262,0.64,214531.25,1.26,674285.7143,2.48,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,25.0,Bag,25.0,1600.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/14
933,PR46042405,2020/6/16,Feeding Washington,456 S. Booker Road,Bruce,Washington,"Brooklyn Park, MN Food Bank (FB)",7101 Winnetka Avenue N.,Brooklyn Park,Minnesota,3430.72,1,2020,0,0,1,0,6,Summer,0,1,0,0,1478.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,2.425,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,1.0,50.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/6/12
934,PR48855522,2020/11/30,"Muckland Regal, Inc.",7965 State route 104,Oswego,New York,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,3692.38,1,2020,0,0,1,0,11,Winter,0,0,0,1,1513.0,1.7629326419937894,4.54,122114.5374,1.26,674285.7143,2.502,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/11/24
935,PR34801011,2019/4/30,"Williams Farms, LLC",5060 Russell Rd,Marion,New York,"Lexington, Kentucky Food Bank (FB)",1685 Jaggie Fox Way,Lexington,Kentucky,1600.0,0,2019,0,1,0,0,4,Summer,0,1,0,0,613.5,3.728500668256216,4.54,122114.5374,2.76,102318.8406,3.1710000000000003,42000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,42000.0,5.0,10.0,Bag,50.0,840.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/4/17
936,PR32329766,2019/2/28,Feeding Washington,80 McNeil Canyon Rd,Orondo,Washington,Grove City Cluster,7101 Winnetka Ave,Brooklyn Park,Minnesota,3200.0,1,2019,0,1,0,0,2,Spring,1,0,0,0,1512.0,1.2682320577728432,1.35,171481.4815,1.2,205500.0,3.076,37950.0,0,0,0,0,0,0,0,1,0,0,37950.0,1.0,825.0,Bin,825.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2019/2/15
937,PR23784486,2018/7/11,Feeding Washington,151 Low Rd,Yakima,Washington,"Geneva, Illinois Food Bank (FB)",273 Dearborn Ct,Geneva,Illinois,4299.99,1,2018,1,0,0,0,7,Autumn,0,0,1,0,1966.0,2.275423530912017,1.35,171481.4815,3.38,143668.6391,3.239,40600.0,0,0,0,0,0,0,0,1,0,0,40600.0,1.0,725.0,Bin,725.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/7/9
938,PR26689991,2018/9/24,Feeding Washington,200 N Frontage Rd,Wapato,Washington,"Bridgeton, Missouri Food Bank (FB)",70 Corporate Woods Dr,Bridgeton,Missouri,4984.84,1,2018,1,0,0,0,9,Autumn,0,0,1,0,1952.0,1.5383418206960355,1.35,171481.4815,1.72,177790.6977,3.2710000000000004,40600.0,0,0,0,0,0,0,0,1,0,0,40600.0,1.0,725.0,Bin,725.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/9/21
939,PR31926187,2019/2/10,"Food Bank of the Rio Grande Valley, Inc.",2501 W Military Hwy,McAllen,Texas,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,1399.0,1,2019,0,1,0,0,2,Spring,1,0,0,0,527.0,1.26,1.26,674285.7143,1.26,674285.7143,2.966,44000.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,1.0,40.0,Carton,40.0,1100.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2019/2/8
940,PR25624482,2018/9/14,Mountain King Potatoes,840 US Highway 285 N,Monte Vista,Colorado,"Plano, TX Food Bank (FB)",3677 Mapleshade Lane,Plano,Texas,1881.24,1,2018,1,0,0,0,9,Autumn,0,0,1,0,722.0,1.1434998661880618,0.85,267647.0588,1.26,674285.7143,3.2680000000000002,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/8/27
941,PR44857921,2020/4/30,Hansen Farms LLC,2330 Mott Rd,Stanley,New York,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1044.81,1,2020,0,0,1,0,4,Summer,0,1,0,0,611.0,3.789063255107081,4.54,122114.5374,2.8,92714.28571,2.399,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/21
942,PR44828681,2020/4/27,"Long & Scott Farms, Inc.",26216 County Road 448A,Mount Dora,Florida,"Houston, Texas Food Bank (FB)",535 Portwall St,Houston,Texas,1230.54,1,2020,0,0,1,0,4,Summer,0,1,0,0,929.0,1.5332076490853748,2.86,138846.1538,1.26,674285.7143,2.437,40000.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,20.0,Crate,20.0,2000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/20
943,PR44812159,2020/4/21,"Irving Farms Marketing, Inc.",1407 State Rd,Mapleton,Maine,"Norfolk, Virginia Food Bank (FB)",800 Tidewater Dr,Norfolk,Virginia,1903.66,1,2020,0,0,1,0,4,Summer,0,1,0,0,958.0,2.1385268736823346,1.06,79905.66038,2.98,102416.1074,2.437,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,10.0,5.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2020/4/17
944,PR21076338,2018/5/19,Gumz Muck Farms LLC,N570 6th Ct,Endeavor,Wisconsin,"Cleveland, Ohio Food Bank (FB)",15500 S Waterloo Rd,Cleveland,Ohio,1661.27,1,2018,1,0,0,0,5,Summer,0,1,0,0,547.0,3.1675303981596556,1.96,140357.1429,4.77,105765.1992,3.2769999999999997,40000.0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,1.0,50.0,Bag,50.0,800.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/4/26
945,PR18695887,2018/3/1,Rice Fruit Company,2760 Carlisle Rd,Gardners,Pennsylvania,Indianapolis Co-op,3737 Waldemere Ave,Indianapolis,Indiana,1394.41,1,2018,1,0,0,0,3,Spring,1,0,0,0,559.0,3.9830094058295744,4.93,115821.50099999999,2.8,92714.28571,2.992,41160.0,1,0,0,0,0,0,0,0,0,0,41160.0,1.0,40.0,Case,40.0,1029.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2018/2/21
